issue_id,in_recovar,recovar_issue_state,in_classification,smell_label,issue_state_ours,has_dep_change_commits,dep_change_missing_recovar,smelly_missing_recovar,dep_mr_count,dep_commit_count,dep_files_with_dep_changes
4147,True,closed,True,no_smell,closed,False,False,False,0,0,0
4150,True,closed,True,no_smell,closed,False,False,False,0,0,0
4151,True,closed,True,no_smell,closed,False,False,False,0,0,0
4154,False,,True,no_smell,closed,True,True,False,1,1,1
4156,False,,True,no_smell,closed,False,False,False,0,0,0
4159,True,closed,True,smell,closed,True,False,False,1,1,1
4162,False,,True,no_smell,closed,True,True,False,1,3,6
4163,True,closed,True,no_smell,closed,False,False,False,0,0,0
4164,False,,True,no_smell,closed,False,False,False,0,0,0
4165,True,closed,True,no_smell,closed,True,False,False,1,1,4
4166,True,closed,True,no_smell,closed,False,False,False,0,0,0
4167,False,,True,no_smell,closed,False,False,False,0,0,0
4176,False,,True,no_smell,closed,False,False,False,0,0,0
4177,False,,True,no_smell,closed,False,False,False,0,0,0
4180,False,,True,no_smell,closed,False,False,False,0,0,0
4186,True,closed,True,smell,closed,True,False,False,1,1,1
4187,False,,True,no_smell,closed,False,False,False,0,0,0
4188,False,,True,no_smell,closed,True,True,False,2,4,6
4190,False,,True,no_smell,closed,False,False,False,0,0,0
4191,False,,True,no_smell,opened,False,False,False,0,0,0
4192,False,,True,no_smell,closed,False,False,False,0,0,0
4193,False,,True,no_smell,closed,False,False,False,0,0,0
4194,False,,True,no_smell,closed,True,True,False,2,2,2
4196,True,closed,True,no_smell,closed,True,False,False,2,4,6
4198,False,,True,no_smell,closed,False,False,False,0,0,0
4199,False,,True,no_smell,closed,False,False,False,0,0,0
4200,False,,True,no_smell,closed,False,False,False,0,0,0
4218,False,,True,no_smell,closed,False,False,False,0,0,0
4219,True,closed,True,no_smell,closed,False,False,False,0,0,0
4220,True,closed,True,no_smell,closed,False,False,False,0,0,0
4222,False,,True,no_smell,closed,True,True,False,1,1,1
4223,True,closed,True,no_smell,closed,False,False,False,0,0,0
4227,True,closed,True,no_smell,closed,False,False,False,0,0,0
4228,False,,True,no_smell,closed,False,False,False,0,0,0
4230,True,closed,True,no_smell,closed,False,False,False,0,0,0
4231,True,closed,True,smell,closed,True,False,False,1,1,2
4233,True,closed,True,no_smell,closed,True,False,False,1,1,1
4234,False,,True,no_smell,closed,True,True,False,1,1,1
4237,False,,True,no_smell,closed,False,False,False,0,0,0
4239,False,,True,no_smell,closed,False,False,False,0,0,0
4240,False,,True,no_smell,closed,False,False,False,0,0,0
4241,True,closed,True,no_smell,closed,False,False,False,0,0,0
4242,False,,True,no_smell,closed,False,False,False,0,0,0
4243,False,,True,no_smell,closed,False,False,False,0,0,0
4244,False,,True,no_smell,closed,False,False,False,0,0,0
4245,True,closed,True,no_smell,closed,False,False,False,0,0,0
4247,False,,True,no_smell,closed,True,True,False,1,1,1
4251,False,,True,no_smell,closed,False,False,False,0,0,0
4254,False,,True,no_smell,closed,False,False,False,0,0,0
4255,True,closed,True,no_smell,closed,True,False,False,1,1,2
4256,True,closed,True,no_smell,closed,False,False,False,0,0,0
4258,True,closed,True,smell,closed,True,False,False,1,1,2
4260,True,opened,True,no_smell,opened,True,False,False,1,1,12
4261,False,,True,no_smell,closed,False,False,False,0,0,0
4262,False,,True,no_smell,closed,False,False,False,0,0,0
4263,False,,True,no_smell,closed,True,True,False,1,1,2
4266,False,,True,no_smell,closed,False,False,False,0,0,0
4267,False,,True,no_smell,opened,True,True,False,1,1,1
4271,True,closed,True,smell,closed,True,False,False,2,4,14
4272,False,,True,no_smell,closed,False,False,False,0,0,0
4274,True,opened,True,no_smell,opened,True,False,False,1,1,2
4275,False,,True,no_smell,closed,False,False,False,0,0,0
4276,True,closed,True,no_smell,closed,False,False,False,0,0,0
4278,True,closed,True,no_smell,closed,False,False,False,0,0,0
4282,True,closed,True,smell,closed,True,False,False,1,2,11
4284,False,,True,no_smell,closed,False,False,False,0,0,0
4285,False,,True,no_smell,closed,False,False,False,0,0,0
4286,True,closed,True,no_smell,closed,False,False,False,0,0,0
4287,True,opened,True,no_smell,opened,False,False,False,0,0,0
4292,True,closed,True,no_smell,closed,False,False,False,0,0,0
4295,True,opened,True,smell,opened,True,False,False,1,4,13
4296,True,closed,True,no_smell,closed,False,False,False,0,0,0
4297,False,,True,no_smell,opened,False,False,False,0,0,0
4302,False,,True,no_smell,closed,False,False,False,0,0,0
4304,False,,True,no_smell,closed,False,False,False,0,0,0
4305,False,,True,no_smell,closed,True,True,False,2,3,3
4306,True,closed,True,no_smell,closed,False,False,False,0,0,0
4308,True,closed,True,no_smell,closed,True,False,False,1,3,11
4310,False,,True,no_smell,closed,False,False,False,0,0,0
4311,False,,True,no_smell,closed,False,False,False,0,0,0
4313,True,closed,True,no_smell,closed,False,False,False,0,0,0
4314,False,,True,no_smell,closed,False,False,False,0,0,0
4315,True,closed,True,no_smell,closed,False,False,False,0,0,0
4316,False,,True,no_smell,closed,False,False,False,0,0,0
4318,True,closed,True,no_smell,closed,True,False,False,2,4,10
4320,True,closed,True,no_smell,closed,False,False,False,0,0,0
4322,False,,True,no_smell,closed,False,False,False,0,0,0
4324,False,,True,no_smell,opened,False,False,False,0,0,0
4326,False,,True,no_smell,closed,True,True,False,1,1,1
4328,False,,True,no_smell,closed,False,False,False,0,0,0
4329,True,opened,True,no_smell,opened,False,False,False,0,0,0
4331,False,,True,no_smell,closed,True,True,False,1,1,2
4334,False,,True,no_smell,closed,False,False,False,0,0,0
4337,False,,True,no_smell,opened,False,False,False,0,0,0
4338,False,,True,no_smell,closed,False,False,False,0,0,0
4341,False,,True,no_smell,closed,False,False,False,0,0,0
4345,False,,True,no_smell,closed,False,False,False,0,0,0
4346,False,,True,no_smell,closed,False,False,False,0,0,0
4347,False,,True,no_smell,closed,False,False,False,0,0,0
4348,False,,True,no_smell,closed,False,False,False,0,0,0
4349,False,,True,no_smell,closed,False,False,False,0,0,0
4350,False,,True,no_smell,closed,False,False,False,0,0,0
4351,False,,True,no_smell,closed,True,True,False,1,1,3
4352,False,,True,no_smell,closed,True,True,False,1,1,1
4354,False,,True,no_smell,closed,False,False,False,0,0,0
4355,False,,True,no_smell,opened,True,True,False,2,5,10
4356,True,closed,True,smell,closed,True,False,False,1,2,16
4358,True,closed,True,smell,closed,True,False,False,2,2,5
4361,False,,True,no_smell,closed,False,False,False,0,0,0
4366,False,,True,no_smell,closed,False,False,False,0,0,0
4375,True,closed,True,no_smell,closed,True,False,False,1,1,2
4377,False,,True,no_smell,closed,False,False,False,0,0,0
4378,False,,True,no_smell,closed,True,True,False,1,2,1
4379,False,,True,no_smell,closed,False,False,False,0,0,0
4380,True,closed,True,no_smell,closed,True,False,False,1,4,5
4381,True,opened,True,no_smell,opened,True,False,False,1,1,3
4384,True,closed,True,no_smell,closed,False,False,False,0,0,0
4385,False,,True,no_smell,closed,False,False,False,0,0,0
4386,False,,True,no_smell,closed,False,False,False,0,0,0
4390,True,closed,True,no_smell,closed,False,False,False,0,0,0
4392,False,,True,no_smell,closed,False,False,False,0,0,0
4394,False,,True,no_smell,closed,False,False,False,0,0,0
4398,False,,True,no_smell,closed,False,False,False,0,0,0
4399,False,,True,no_smell,closed,False,False,False,0,0,0
4401,False,,True,no_smell,closed,True,True,False,1,2,1
4403,False,,True,no_smell,closed,False,False,False,0,0,0
4404,False,,True,no_smell,closed,False,False,False,0,0,0
4405,True,closed,True,no_smell,closed,True,False,False,1,1,4
4407,False,,True,no_smell,closed,False,False,False,0,0,0
4408,True,closed,True,no_smell,closed,True,False,False,1,1,3
4410,True,closed,True,smell,closed,True,False,False,1,2,4
4411,True,opened,True,no_smell,opened,True,False,False,1,23,33
4412,False,,True,no_smell,closed,False,False,False,0,0,0
4413,False,,True,no_smell,closed,False,False,False,0,0,0
4417,False,,True,no_smell,closed,False,False,False,0,0,0
4419,False,,True,no_smell,closed,False,False,False,0,0,0
4421,False,,True,no_smell,closed,True,True,False,1,4,5
4426,False,,True,no_smell,closed,False,False,False,0,0,0
4427,True,closed,True,no_smell,closed,False,False,False,0,0,0
4432,True,closed,True,no_smell,closed,True,False,False,1,1,1
4436,False,,True,no_smell,closed,False,False,False,0,0,0
4437,False,,True,no_smell,closed,False,False,False,0,0,0
4442,True,closed,True,no_smell,closed,False,False,False,0,0,0
4444,False,,True,no_smell,opened,False,False,False,0,0,0
4445,False,,True,no_smell,closed,False,False,False,0,0,0
4447,True,closed,True,smell,closed,True,False,False,1,1,4
4450,False,,True,smell,opened,True,True,True,1,18,20
4453,False,,True,smell,closed,True,True,True,1,3,6
4454,True,closed,True,no_smell,closed,True,False,False,1,1,1
4456,False,,True,no_smell,closed,False,False,False,0,0,0
4459,False,,True,no_smell,closed,False,False,False,0,0,0
4460,False,,True,no_smell,closed,False,False,False,0,0,0
4462,True,closed,True,no_smell,closed,False,False,False,0,0,0
4464,True,opened,True,smell,opened,True,False,False,1,1,4
4466,False,,True,no_smell,closed,False,False,False,0,0,0
4470,False,,True,no_smell,closed,False,False,False,0,0,0
4472,False,,True,no_smell,opened,False,False,False,0,0,0
4475,False,,True,no_smell,closed,False,False,False,0,0,0
4477,False,,True,smell,opened,True,True,True,1,3,6
4479,False,,True,no_smell,opened,False,False,False,0,0,0
4482,False,,True,no_smell,closed,False,False,False,0,0,0
4485,False,,True,no_smell,closed,True,True,False,1,1,4
4486,True,opened,True,no_smell,opened,False,False,False,0,0,0
4487,False,,True,no_smell,closed,True,True,False,1,1,1
4490,False,,True,no_smell,opened,False,False,False,0,0,0
4494,False,,True,no_smell,closed,False,False,False,0,0,0
4500,False,,True,no_smell,closed,False,False,False,0,0,0
4504,True,closed,True,no_smell,closed,False,False,False,0,0,0
4507,True,closed,True,no_smell,closed,False,False,False,0,0,0
4509,False,,True,no_smell,closed,False,False,False,0,0,0
4510,True,closed,True,no_smell,closed,True,False,False,1,7,13
4512,False,,True,no_smell,closed,False,False,False,0,0,0
4513,True,closed,True,no_smell,closed,False,False,False,0,0,0
4514,False,,True,no_smell,closed,False,False,False,0,0,0
4515,False,,True,smell,closed,True,True,True,1,1,1
4521,False,,True,no_smell,closed,False,False,False,0,0,0
4522,False,,True,no_smell,closed,True,True,False,1,4,5
4523,True,closed,True,no_smell,closed,True,False,False,2,5,7
4524,True,closed,True,no_smell,closed,True,False,False,2,5,7
4526,False,,True,no_smell,closed,False,False,False,0,0,0
4533,True,opened,True,no_smell,opened,True,False,False,1,1,1
4536,False,,True,no_smell,closed,False,False,False,0,0,0
4537,False,,True,no_smell,closed,False,False,False,0,0,0
4538,False,,True,no_smell,closed,False,False,False,0,0,0
4540,True,closed,True,no_smell,closed,False,False,False,0,0,0
4542,False,,True,no_smell,opened,False,False,False,0,0,0
4543,False,,True,no_smell,closed,False,False,False,0,0,0
4544,False,,True,no_smell,closed,True,True,False,1,2,3
4545,True,closed,True,no_smell,closed,False,False,False,0,0,0
4547,False,,True,no_smell,closed,False,False,False,0,0,0
4549,False,,True,no_smell,closed,False,False,False,0,0,0
4551,True,opened,True,smell,opened,True,False,False,1,2,4
4553,False,,True,no_smell,closed,True,True,False,1,3,6
4554,False,,True,no_smell,closed,True,True,False,1,1,1
4555,False,,True,no_smell,closed,False,False,False,0,0,0
4556,False,,True,no_smell,closed,False,False,False,0,0,0
4558,True,closed,True,no_smell,closed,False,False,False,0,0,0
4560,True,closed,True,smell,closed,True,False,False,2,3,5
4565,False,,True,no_smell,closed,False,False,False,0,0,0
4568,False,,True,no_smell,closed,False,False,False,0,0,0
4569,False,,True,no_smell,closed,False,False,False,0,0,0
4570,False,,True,no_smell,closed,False,False,False,0,0,0
4572,True,closed,True,no_smell,closed,False,False,False,0,0,0
4573,True,closed,True,no_smell,closed,False,False,False,0,0,0
4574,True,closed,True,no_smell,closed,False,False,False,0,0,0
4577,True,closed,True,no_smell,closed,False,False,False,0,0,0
4578,False,,True,no_smell,closed,False,False,False,0,0,0
4579,False,,True,no_smell,closed,False,False,False,0,0,0
4580,True,closed,True,no_smell,closed,False,False,False,0,0,0
4582,False,,True,no_smell,closed,True,True,False,1,1,1
4584,True,closed,True,no_smell,closed,False,False,False,0,0,0
4589,False,,True,no_smell,closed,False,False,False,0,0,0
4591,True,closed,True,smell,closed,True,False,False,2,3,8
4595,False,,True,no_smell,closed,False,False,False,0,0,0
4596,True,closed,True,no_smell,closed,False,False,False,0,0,0
4597,True,closed,True,no_smell,closed,False,False,False,0,0,0
4598,False,,True,no_smell,closed,False,False,False,0,0,0
4599,False,,True,no_smell,closed,False,False,False,0,0,0
4600,False,,True,no_smell,closed,False,False,False,0,0,0
4602,True,closed,True,no_smell,closed,False,False,False,0,0,0
4604,True,closed,True,smell,closed,True,False,False,1,1,8
4605,True,closed,True,no_smell,closed,False,False,False,0,0,0
4608,False,,True,no_smell,closed,False,False,False,0,0,0
4610,False,,True,no_smell,closed,False,False,False,0,0,0
4611,False,,True,no_smell,closed,False,False,False,0,0,0
4613,True,closed,True,no_smell,closed,False,False,False,0,0,0
4616,False,,True,smell,closed,True,True,True,1,12,13
4619,False,,True,no_smell,closed,False,False,False,0,0,0
4620,True,closed,True,no_smell,closed,True,False,False,1,23,33
4625,False,,True,no_smell,closed,False,False,False,0,0,0
4626,False,,True,no_smell,closed,True,True,False,1,1,1
4627,False,,True,no_smell,closed,False,False,False,0,0,0
4630,False,,True,no_smell,closed,True,True,False,1,1,1
4633,False,,True,no_smell,closed,False,False,False,0,0,0
4635,False,,True,no_smell,opened,True,True,False,1,1,2
4636,True,closed,True,no_smell,closed,True,False,False,2,2,2
4638,False,,True,no_smell,closed,False,False,False,0,0,0
4641,False,,True,no_smell,closed,False,False,False,0,0,0
4643,False,,True,no_smell,opened,False,False,False,0,0,0
4646,False,,True,no_smell,closed,False,False,False,0,0,0
4647,True,closed,True,no_smell,closed,False,False,False,0,0,0
4649,False,,True,no_smell,closed,True,True,False,1,1,6
4652,False,,True,no_smell,closed,True,True,False,1,4,5
4659,False,,True,no_smell,closed,True,True,False,1,4,5
4661,False,,True,no_smell,opened,False,False,False,0,0,0
4663,False,,True,no_smell,closed,False,False,False,0,0,0
4664,False,,True,smell,opened,True,True,True,1,54,106
4665,False,,True,no_smell,closed,False,False,False,0,0,0
4666,True,closed,True,no_smell,closed,False,False,False,0,0,0
4671,False,,True,no_smell,opened,False,False,False,0,0,0
4673,False,,True,no_smell,closed,False,False,False,0,0,0
4675,False,,True,no_smell,closed,False,False,False,0,0,0
4679,False,,True,no_smell,closed,False,False,False,0,0,0
4682,False,,True,no_smell,closed,False,False,False,0,0,0
4683,False,,True,no_smell,closed,False,False,False,0,0,0
4689,False,,True,no_smell,closed,False,False,False,0,0,0
4690,True,opened,True,smell,opened,True,False,False,4,60,118
4693,False,,True,no_smell,closed,False,False,False,0,0,0
4695,False,,True,no_smell,closed,False,False,False,0,0,0
4696,False,,True,no_smell,closed,True,True,False,1,3,6
4698,False,,True,no_smell,closed,False,False,False,0,0,0
4700,False,,True,smell,closed,True,True,True,3,6,12
4701,True,closed,True,no_smell,closed,True,False,False,1,1,1
4702,True,closed,True,no_smell,closed,False,False,False,0,0,0
4704,False,,True,no_smell,closed,False,False,False,0,0,0
4705,True,closed,True,no_smell,closed,True,False,False,1,4,5
4709,False,,True,no_smell,closed,True,True,False,1,1,1
4713,False,,True,no_smell,closed,False,False,False,0,0,0
4714,False,,True,no_smell,closed,False,False,False,0,0,0
4715,False,,True,no_smell,closed,True,True,False,1,2,3
4719,True,opened,True,no_smell,closed,False,False,False,0,0,0
4720,True,closed,True,smell,closed,True,False,False,3,5,9
4721,False,,True,no_smell,closed,False,False,False,0,0,0
4722,False,,True,no_smell,closed,False,False,False,0,0,0
4726,False,,True,no_smell,closed,False,False,False,0,0,0
4730,False,,True,no_smell,closed,False,False,False,0,0,0
4731,False,,True,no_smell,closed,False,False,False,0,0,0
4733,True,opened,True,smell,opened,True,False,False,1,3,6
4736,True,opened,True,no_smell,closed,False,False,False,0,0,0
4742,False,,True,smell,closed,True,True,True,1,1,1
4744,False,,True,no_smell,closed,False,False,False,0,0,0
4746,False,,True,no_smell,closed,False,False,False,0,0,0
4747,False,,True,no_smell,closed,True,True,False,1,3,6
4749,False,,True,smell,opened,True,True,True,1,54,106
4750,False,,True,no_smell,closed,False,False,False,0,0,0
4756,True,closed,True,no_smell,closed,True,False,False,1,3,4
4757,False,,True,no_smell,closed,False,False,False,0,0,0
4758,False,,True,smell,closed,True,True,True,2,16,18
4759,False,,True,no_smell,closed,False,False,False,0,0,0
4760,False,,True,no_smell,opened,False,False,False,0,0,0
4761,False,,True,no_smell,closed,False,False,False,0,0,0
4763,True,closed,True,no_smell,closed,True,False,False,2,5,14
4767,False,,True,no_smell,closed,True,True,False,1,3,6
4768,False,,True,no_smell,closed,False,False,False,0,0,0
4773,False,,True,no_smell,closed,True,True,False,1,1,1
4777,False,,True,no_smell,closed,False,False,False,0,0,0
4779,False,,True,no_smell,closed,True,True,False,1,11,6
4780,False,,True,no_smell,closed,False,False,False,0,0,0
4781,False,,True,no_smell,closed,False,False,False,0,0,0
4782,False,,True,no_smell,closed,False,False,False,0,0,0
4783,True,closed,True,smell,closed,True,False,False,1,1,1
4784,False,,True,no_smell,closed,True,True,False,1,1,3
4785,False,,True,no_smell,closed,False,False,False,0,0,0
4786,False,,True,no_smell,closed,False,False,False,0,0,0
4787,True,closed,True,no_smell,closed,False,False,False,0,0,0
4788,True,closed,True,no_smell,closed,False,False,False,0,0,0
4790,True,closed,True,no_smell,closed,True,False,False,2,4,9
4793,False,,True,no_smell,closed,False,False,False,0,0,0
4797,False,,True,no_smell,closed,False,False,False,0,0,0
4798,False,,True,no_smell,opened,False,False,False,0,0,0
4799,False,,True,no_smell,closed,False,False,False,0,0,0
4800,False,,True,no_smell,closed,False,False,False,0,0,0
4802,False,,True,smell,opened,True,True,True,6,61,126
4804,False,,True,no_smell,closed,False,False,False,0,0,0
4806,True,closed,True,no_smell,closed,True,False,False,1,3,6
4807,False,,True,no_smell,closed,True,True,False,1,1,1
4808,False,,True,no_smell,closed,False,False,False,0,0,0
4809,False,,True,no_smell,closed,True,True,False,1,3,6
4810,True,closed,True,no_smell,closed,False,False,False,0,0,0
4817,False,,True,no_smell,opened,False,False,False,0,0,0
4818,False,,True,no_smell,closed,False,False,False,0,0,0
4822,False,,True,no_smell,closed,True,True,False,1,1,1
4826,False,,True,no_smell,closed,True,True,False,1,3,6
4827,True,closed,True,no_smell,closed,True,False,False,1,3,6
4828,False,,True,no_smell,closed,False,False,False,0,0,0
4829,True,closed,True,no_smell,closed,False,False,False,0,0,0
4838,False,,True,no_smell,closed,True,True,False,1,1,3
4839,True,closed,True,no_smell,closed,True,False,False,4,8,10
4840,False,,True,no_smell,closed,False,False,False,0,0,0
4842,False,,True,no_smell,closed,True,True,False,1,3,6
4846,False,,True,no_smell,closed,False,False,False,0,0,0
4849,False,,True,no_smell,closed,False,False,False,0,0,0
4850,True,closed,True,no_smell,closed,True,False,False,1,1,5
4852,False,,True,no_smell,opened,False,False,False,0,0,0
4854,True,opened,True,no_smell,opened,False,False,False,0,0,0
4857,True,opened,True,smell,opened,True,False,False,1,1,1
4858,False,,True,no_smell,closed,True,True,False,1,4,5
4859,False,,True,no_smell,closed,True,True,False,1,4,5
4860,True,closed,True,no_smell,closed,False,False,False,0,0,0
4861,False,,True,no_smell,closed,True,True,False,1,1,4
4862,False,,True,no_smell,opened,True,True,False,1,3,6
4864,True,closed,True,no_smell,closed,True,False,False,1,4,5
4868,False,,True,no_smell,closed,True,True,False,1,4,5
4870,True,closed,True,no_smell,closed,False,False,False,0,0,0
4871,False,,True,no_smell,closed,True,True,False,1,3,6
4874,False,,True,no_smell,opened,False,False,False,0,0,0
4876,False,,True,no_smell,closed,True,True,False,2,5,6
4878,False,,True,no_smell,closed,False,False,False,0,0,0
4881,False,,True,no_smell,closed,False,False,False,0,0,0
4882,False,,True,no_smell,closed,False,False,False,0,0,0
4884,False,,True,no_smell,closed,False,False,False,0,0,0
4885,False,,True,smell,closed,True,True,True,1,1,1
4886,False,,True,no_smell,closed,True,True,False,1,4,5
4888,False,,True,no_smell,closed,False,False,False,0,0,0
4893,False,,True,no_smell,closed,False,False,False,0,0,0
4894,False,,True,no_smell,closed,False,False,False,0,0,0
4898,False,,True,no_smell,closed,False,False,False,0,0,0
4899,True,opened,True,no_smell,opened,False,False,False,0,0,0
4903,False,,True,no_smell,closed,False,False,False,0,0,0
4904,False,,True,no_smell,opened,False,False,False,0,0,0
4910,False,,True,no_smell,closed,False,False,False,0,0,0
4912,False,,True,no_smell,opened,True,True,False,1,1,2
4916,True,closed,True,no_smell,closed,True,False,False,2,4,5
4918,False,,True,no_smell,closed,True,True,False,1,4,5
4919,False,,True,no_smell,closed,False,False,False,0,0,0
4920,False,,True,no_smell,closed,False,False,False,0,0,0
4921,False,,True,no_smell,closed,False,False,False,0,0,0
4925,False,,True,no_smell,closed,True,True,False,1,4,5
4927,False,,True,no_smell,closed,False,False,False,0,0,0
4936,False,,True,no_smell,closed,False,False,False,0,0,0
4940,False,,True,no_smell,closed,False,False,False,0,0,0
4947,False,,True,no_smell,opened,True,True,False,1,1,3
4948,False,,True,no_smell,closed,False,False,False,0,0,0
4955,False,,True,no_smell,closed,False,False,False,0,0,0
4957,False,,True,no_smell,closed,False,False,False,0,0,0
4963,False,,True,no_smell,closed,False,False,False,0,0,0
4967,True,opened,True,no_smell,opened,False,False,False,0,0,0
4969,False,,True,no_smell,closed,True,True,False,1,4,5
4970,False,,True,no_smell,closed,False,False,False,0,0,0
4972,False,,True,no_smell,closed,False,False,False,0,0,0
4974,False,,True,smell,closed,True,True,True,1,1,2
4975,True,opened,True,no_smell,opened,False,False,False,0,0,0
4982,False,,True,no_smell,opened,False,False,False,0,0,0
4983,False,,True,no_smell,closed,False,False,False,0,0,0
4984,False,,True,no_smell,closed,False,False,False,0,0,0
4987,True,closed,True,no_smell,closed,True,False,False,1,23,33
4989,False,,True,no_smell,closed,False,False,False,0,0,0
4990,False,,True,no_smell,opened,True,True,False,1,1,3
4998,False,,True,no_smell,opened,False,False,False,0,0,0
5001,False,,True,no_smell,opened,False,False,False,0,0,0
5015,False,,True,no_smell,closed,False,False,False,0,0,0
5020,False,,True,no_smell,closed,False,False,False,0,0,0
5023,False,,True,no_smell,opened,False,False,False,0,0,0
5025,False,,True,no_smell,opened,False,False,False,0,0,0
5028,False,,True,no_smell,closed,False,False,False,0,0,0
5031,False,,True,no_smell,closed,False,False,False,0,0,0
5034,False,,True,no_smell,closed,False,False,False,0,0,0
5039,False,,True,no_smell,closed,True,True,False,1,1,3
5041,True,closed,True,no_smell,closed,False,False,False,0,0,0
5042,False,,True,no_smell,closed,False,False,False,0,0,0
5043,False,,True,no_smell,opened,False,False,False,0,0,0
5044,False,,True,no_smell,closed,False,False,False,0,0,0
5045,False,,True,smell,closed,True,True,True,1,3,6
5046,False,,True,no_smell,closed,False,False,False,0,0,0
5047,False,,True,no_smell,closed,True,True,False,1,4,5
5048,False,,True,no_smell,opened,False,False,False,0,0,0
5056,False,,True,no_smell,closed,True,True,False,2,4,6
5058,False,,True,no_smell,closed,False,False,False,0,0,0
5059,True,closed,True,no_smell,closed,True,False,False,1,3,4
5060,False,,True,no_smell,closed,True,True,False,2,5,7
5061,False,,True,no_smell,closed,False,False,False,0,0,0
5068,False,,True,no_smell,closed,False,False,False,0,0,0
5070,False,,True,no_smell,closed,False,False,False,0,0,0
5071,False,,True,no_smell,closed,True,True,False,1,3,4
5072,True,closed,True,smell,closed,True,False,False,1,1,2
5077,True,opened,True,smell,opened,True,False,False,1,2,9
5078,True,opened,True,smell,opened,True,False,False,1,1,2
5084,False,,True,no_smell,closed,False,False,False,0,0,0
5092,False,,True,no_smell,closed,True,True,False,1,4,5
5093,False,,True,no_smell,closed,False,False,False,0,0,0
5095,False,,True,no_smell,closed,True,True,False,1,4,5
5103,False,,True,no_smell,closed,False,False,False,0,0,0
5104,False,,True,no_smell,opened,False,False,False,0,0,0
5113,False,,True,no_smell,closed,False,False,False,0,0,0
5116,False,,True,no_smell,closed,False,False,False,0,0,0
5122,True,closed,True,no_smell,closed,False,False,False,0,0,0
5126,False,,True,no_smell,closed,False,False,False,0,0,0
5133,False,,True,no_smell,opened,False,False,False,0,0,0
5141,False,,True,no_smell,closed,False,False,False,0,0,0
5143,False,,True,no_smell,opened,True,True,False,1,1,3
5148,False,,True,no_smell,closed,False,False,False,0,0,0
5149,False,,True,no_smell,closed,False,False,False,0,0,0
5153,False,,True,no_smell,opened,False,False,False,0,0,0
5156,True,closed,True,smell,closed,True,False,False,1,1,2
5157,False,,True,no_smell,closed,False,False,False,0,0,0
5159,True,closed,True,no_smell,closed,False,False,False,0,0,0
5160,False,,True,no_smell,closed,False,False,False,0,0,0
5161,False,,True,no_smell,closed,True,True,False,1,1,1
5163,False,,True,no_smell,closed,False,False,False,0,0,0
5164,False,,True,no_smell,closed,False,False,False,0,0,0
5165,False,,True,no_smell,closed,False,False,False,0,0,0
5166,False,,True,smell,opened,True,True,True,1,12,13
5169,False,,True,no_smell,closed,True,True,False,1,1,1
5173,False,,True,no_smell,closed,False,False,False,0,0,0
5178,False,,True,no_smell,closed,True,True,False,1,1,1
5180,False,,True,no_smell,closed,False,False,False,0,0,0
5182,False,,True,no_smell,closed,False,False,False,0,0,0
5183,False,,True,no_smell,closed,False,False,False,0,0,0
5184,False,,True,no_smell,opened,True,True,False,1,3,4
5187,False,,True,no_smell,opened,False,False,False,0,0,0
5189,False,,True,no_smell,closed,True,True,False,1,1,1
5195,False,,True,no_smell,opened,False,False,False,0,0,0
5209,True,closed,True,no_smell,closed,False,False,False,0,0,0
5217,False,,True,no_smell,closed,False,False,False,0,0,0
5218,False,,True,no_smell,closed,False,False,False,0,0,0
5224,False,,True,no_smell,closed,False,False,False,0,0,0
5229,False,,True,no_smell,closed,False,False,False,0,0,0
5235,True,closed,True,no_smell,closed,False,False,False,0,0,0
5237,False,,True,no_smell,closed,False,False,False,0,0,0
5238,False,,True,no_smell,closed,False,False,False,0,0,0
5241,False,,True,no_smell,closed,False,False,False,0,0,0
5243,False,,True,no_smell,closed,False,False,False,0,0,0
5246,False,,True,no_smell,closed,False,False,False,0,0,0
5249,False,,True,no_smell,closed,False,False,False,0,0,0
5259,True,closed,True,smell,closed,True,False,False,2,5,14
5262,False,,True,no_smell,closed,False,False,False,0,0,0
5263,True,closed,True,no_smell,closed,False,False,False,0,0,0
5270,False,,True,no_smell,closed,False,False,False,0,0,0
5271,False,,True,no_smell,closed,False,False,False,0,0,0
5273,False,,True,no_smell,closed,False,False,False,0,0,0
5277,True,opened,True,smell,opened,True,False,False,1,1,2
5278,False,,True,no_smell,closed,False,False,False,0,0,0
5281,False,,True,no_smell,closed,False,False,False,0,0,0
5282,False,,True,no_smell,closed,False,False,False,0,0,0
5290,False,,True,no_smell,closed,False,False,False,0,0,0
5297,False,,True,no_smell,closed,False,False,False,0,0,0
5299,True,closed,True,no_smell,closed,True,False,False,1,1,1
5308,False,,True,no_smell,closed,False,False,False,0,0,0
5310,False,,True,no_smell,opened,False,False,False,0,0,0
5311,False,,True,no_smell,closed,False,False,False,0,0,0
5312,False,,True,no_smell,closed,False,False,False,0,0,0
5315,False,,True,no_smell,closed,False,False,False,0,0,0
5320,False,,True,no_smell,closed,False,False,False,0,0,0
5321,False,,True,no_smell,closed,False,False,False,0,0,0
5324,False,,True,no_smell,closed,False,False,False,0,0,0
5326,True,closed,True,no_smell,closed,False,False,False,0,0,0
5333,False,,True,no_smell,closed,False,False,False,0,0,0
5334,False,,True,no_smell,closed,False,False,False,0,0,0
5337,False,,True,no_smell,closed,False,False,False,0,0,0
5338,False,,True,no_smell,closed,False,False,False,0,0,0
